timestamp,ghi,temperature,wind_speed,humidity,power_kw
2023-05-13 21:00:00,0.0,11.51,8.2,46.35,0.051
2023-05-13 22:00:00,0.0,10.0,5.12,52.48,0.1173
2023-05-13 23:00:00,0.0,8.44,5.03,57.9,0.0
2023-05-14 00:00:00,2.59,9.81,4.82,52.58,0.12
2023-05-14 01:00:00,0.0,9.73,5.27,46.41,0.2342
2023-05-14 02:00:00,0.0,12.25,4.68,62.6,0.0
2023-05-14 03:00:00,31.76,12.61,5.72,49.01,0.3565
2023-05-14 04:00:00,0.0,10.68,4.83,55.84,0.0682
2023-05-14 05:00:00,0.0,12.41,5.22,58.15,0.1175
2023-05-14 06:00:00,209.93,13.84,5.16,56.08,2.3275
2023-05-14 07:00:00,335.64,14.91,8.26,52.81,3.6725
2023-05-14 08:00:00,482.55,18.09,4.54,44.89,4.9793
2023-05-14 09:00:00,661.23,15.35,5.22,59.83,6.7179
2023-05-14 10:00:00,712.35,18.22,4.72,48.14,7.263
2023-05-14 11:00:00,813.78,13.86,4.56,58.83,8.7168
2023-05-14 12:00:00,813.55,15.01,4.81,59.53,8.3286
2023-05-14 13:00:00,770.36,11.91,4.57,47.87,8.1847
2023-05-14 14:00:00,735.93,16.19,4.67,47.79,7.7455
2023-05-14 15:00:00,635.94,16.7,7.08,52.01,6.6622
2023-05-14 16:00:00,530.39,9.68,9.74,58.57,5.7684
2023-05-14 17:00:00,331.74,14.44,5.8,50.98,3.4528
2023-05-14 18:00:00,180.43,14.49,4.8,54.44,1.8649
2023-05-14 19:00:00,0.0,13.6,4.83,51.46,0.2724
2023-05-14 20:00:00,21.12,9.39,6.8,57.9,0.5203
2023-05-14 21:00:00,0.0,12.71,6.53,50.8,0.217
2023-05-14 22:00:00,30.51,10.71,6.12,50.37,0.4049
2023-05-14 23:00:00,13.99,11.57,6.52,48.81,0.061
2023-05-15 00:00:00,0.0,10.25,4.94,48.45,0.0205
2023-05-15 01:00:00,36.25,11.36,5.74,59.09,0.3629
2023-05-15 02:00:00,67.02,13.12,5.1,51.98,0.8672
2023-05-15 03:00:00,30.06,10.97,4.63,49.01,0.376
2023-05-15 04:00:00,42.81,12.57,4.49,45.41,0.5369
2023-05-15 05:00:00,12.91,15.22,6.43,52.42,0.1291
2023-05-15 06:00:00,138.09,13.23,4.71,49.67,1.0717
2023-05-15 07:00:00,300.93,12.03,4.74,48.72,3.3623
2023-05-15 08:00:00,514.65,16.35,4.56,49.9,5.3149
2023-05-15 09:00:00,614.97,18.49,5.22,54.38,6.455
2023-05-15 10:00:00,699.81,18.68,5.41,47.96,7.1244
2023-05-15 11:00:00,784.01,17.83,5.77,52.24,8.3084
2023-05-15 12:00:00,824.24,11.81,5.12,58.2,8.5969
2023-05-15 13:00:00,742.31,15.13,6.24,51.0,7.7056
2023-05-15 14:00:00,713.78,14.93,5.08,48.45,7.4278
2023-05-15 15:00:00,678.03,15.71,4.72,59.05,6.8059
2023-05-15 16:00:00,474.74,18.38,4.71,53.33,4.9347
2023-05-15 17:00:00,382.35,12.12,5.46,52.9,4.1446
2023-05-15 18:00:00,173.39,17.98,6.09,56.37,1.8456
2023-05-15 19:00:00,26.72,11.96,8.57,53.34,0.6288
2023-05-15 20:00:00,32.92,10.47,6.34,54.12,0.2147
2023-05-15 21:00:00,22.24,13.07,12.89,45.91,0.0
2023-05-15 22:00:00,27.27,12.75,5.49,49.57,0.1074
2023-05-15 23:00:00,0.0,11.9,5.88,63.08,0.0126
2023-05-16 00:00:00,33.41,9.17,5.37,48.37,0.5351
2023-05-16 01:00:00,0.0,11.82,4.47,53.91,0.0262
2023-05-16 02:00:00,7.79,9.05,6.21,62.28,0.0088
2023-05-16 03:00:00,7.75,10.0,5.12,57.0,0.3067
2023-05-16 04:00:00,14.55,12.02,7.32,55.02,0.1357
2023-05-16 05:00:00,29.35,11.3,4.45,49.56,0.1035
2023-05-16 06:00:00,171.13,15.82,6.7,50.45,1.924
2023-05-16 07:00:00,323.6,13.33,5.04,52.02,3.4838
2023-05-16 08:00:00,540.21,14.77,4.95,55.26,5.6587
2023-05-16 09:00:00,644.54,14.07,4.71,59.93,6.9704
2023-05-16 10:00:00,767.3,18.39,6.9,54.16,7.8604
2023-05-16 11:00:00,789.68,15.28,4.69,50.72,8.2459
2023-05-16 12:00:00,768.58,19.0,7.81,53.09,7.7241
2023-05-16 13:00:00,820.0,18.75,4.74,56.17,8.2996
2023-05-16 14:00:00,721.71,15.42,5.59,55.25,7.4226
2023-05-16 15:00:00,649.23,15.89,5.11,52.33,6.8328
2023-05-16 16:00:00,494.61,14.26,5.24,47.97,5.0571
2023-05-16 17:00:00,413.43,15.58,4.58,58.96,4.2756
2023-05-16 18:00:00,170.15,13.32,5.16,52.26,1.7475
2023-05-16 19:00:00,9.12,12.1,6.25,54.8,0.088
2023-05-16 20:00:00,3.22,12.3,4.56,50.19,0.0
2023-05-16 21:00:00,0.0,8.43,5.14,50.06,0.0
2023-05-16 22:00:00,9.92,10.96,5.21,56.06,0.0
2023-05-16 23:00:00,48.36,12.11,6.48,47.24,0.5025
2023-05-17 00:00:00,0.0,11.2,5.01,47.56,0.0
2023-05-17 01:00:00,11.85,12.93,6.16,60.92,0.1352
2023-05-17 02:00:00,0.0,10.57,4.47,57.51,0.0839
2023-05-17 03:00:00,0.0,10.88,5.63,55.46,0.2714
2023-05-17 04:00:00,0.0,10.19,4.9,48.01,0.0
2023-05-17 05:00:00,3.34,12.33,5.57,54.48,0.0
2023-05-17 06:00:00,237.16,17.85,4.99,53.01,2.3025
2023-05-17 07:00:00,361.93,15.25,5.67,51.17,3.8072
2023-05-17 08:00:00,515.55,14.25,4.92,52.93,5.4834
2023-05-17 09:00:00,633.72,14.03,4.61,46.22,6.4333
2023-05-17 10:00:00,680.74,13.32,5.37,43.03,7.1731
2023-05-17 11:00:00,762.05,15.16,4.73,54.86,8.0504
2023-05-17 12:00:00,844.42,18.44,4.52,54.18,8.7295
2023-05-17 13:00:00,732.72,15.96,4.85,54.64,7.5413
2023-05-17 14:00:00,715.25,14.6,4.71,57.22,7.5514
2023-05-17 15:00:00,633.05,14.35,4.86,55.93,6.562
2023-05-17 16:00:00,573.19,16.72,4.71,60.8,6.0575
2023-05-17 17:00:00,394.78,14.53,4.62,59.27,4.1659
2023-05-17 18:00:00,188.01,12.67,5.21,53.67,1.9446
2023-05-17 19:00:00,67.03,12.53,4.82,54.17,0.5151
2023-05-17 20:00:00,0.0,16.83,5.2,54.5,0.0026
2023-05-17 21:00:00,30.27,14.24,4.9,45.71,0.155
2023-05-17 22:00:00,0.0,14.26,5.5,57.98,0.0
2023-05-17 23:00:00,32.2,7.52,4.87,56.3,0.2923
2023-05-18 00:00:00,0.0,10.82,4.8,44.9,0.0
2023-05-18 01:00:00,0.0,9.94,6.89,60.94,0.0
2023-05-18 02:00:00,0.0,12.62,7.45,51.05,0.0
2023-05-18 03:00:00,8.32,14.13,4.44,52.57,0.0512
2023-05-18 04:00:00,0.0,13.28,4.66,52.47,0.0
2023-05-18 05:00:00,52.94,11.61,6.07,52.33,0.5192
2023-05-18 06:00:00,195.27,12.81,8.95,65.16,2.1446
2023-05-18 07:00:00,397.73,16.14,6.08,51.88,4.06
2023-05-18 08:00:00,540.79,17.07,5.33,51.57,5.6667
2023-05-18 09:00:00,649.11,16.53,4.74,53.28,6.699
2023-05-18 10:00:00,730.28,16.98,5.58,48.95,7.6897
2023-05-18 11:00:00,805.43,17.13,5.93,54.65,8.4297
2023-05-18 12:00:00,836.82,17.67,5.54,49.08,8.5818
2023-05-18 13:00:00,862.74,18.46,6.4,55.69,8.751
2023-05-18 14:00:00,771.7,17.99,5.64,47.97,8.0063
2023-05-18 15:00:00,680.22,16.3,7.01,50.25,6.9603
2023-05-18 16:00:00,620.18,15.53,7.95,48.16,6.2016
2023-05-18 17:00:00,394.6,14.73,4.47,50.53,4.2184
2023-05-18 18:00:00,227.3,12.57,4.73,44.25,2.2942
2023-05-18 19:00:00,57.44,11.76,5.68,40.96,0.2943
2023-05-18 20:00:00,0.0,13.72,4.4,51.58,0.0
2023-05-18 21:00:00,0.0,10.58,4.79,45.51,0.1404
2023-05-18 22:00:00,0.0,13.16,4.7,61.86,0.0
2023-05-18 23:00:00,19.43,11.13,4.46,51.39,0.1529
2023-05-19 00:00:00,0.0,12.97,6.09,56.55,0.0748
2023-05-19 01:00:00,4.15,12.71,4.86,54.55,0.0
2023-05-19 02:00:00,32.62,13.42,4.53,47.69,0.3258
2023-05-19 03:00:00,25.89,11.26,6.3,50.9,0.4074
2023-05-19 04:00:00,0.0,13.65,4.52,56.71,0.1016
2023-05-19 05:00:00,24.4,15.03,5.44,56.38,0.2877
2023-05-19 06:00:00,254.61,11.23,4.5,57.34,2.4364
2023-05-19 07:00:00,409.51,18.51,4.41,49.72,4.289
2023-05-19 08:00:00,485.78,20.36,4.71,55.92,4.8886
2023-05-19 09:00:00,647.27,18.35,6.36,49.98,6.7184
2023-05-19 10:00:00,753.61,18.54,5.57,58.06,7.5033
2023-05-19 11:00:00,828.98,18.41,4.98,57.9,8.6491
2023-05-19 12:00:00,852.21,16.68,7.63,46.13,8.6795
2023-05-19 13:00:00,814.13,17.01,6.06,54.38,8.4663
2023-05-19 14:00:00,766.21,18.86,4.8,47.53,7.9903
2023-05-19 15:00:00,658.59,14.51,4.42,57.14,6.9209
2023-05-19 16:00:00,513.75,13.71,4.39,47.36,5.4275
2023-05-19 17:00:00,378.46,14.31,6.35,54.62,3.9596
2023-05-19 18:00:00,221.13,15.64,6.8,56.7,2.1111
2023-05-19 19:00:00,43.46,11.82,5.04,53.34,0.6563
2023-05-19 20:00:00,0.0,12.38,5.32,57.31,0.1643
2023-05-19 21:00:00,0.0,12.0,4.4,54.47,0.0
2023-05-19 22:00:00,1.69,9.71,5.53,60.84,0.0
2023-05-19 23:00:00,0.0,6.55,5.49,47.5,0.151
2023-05-20 00:00:00,0.0,9.48,5.13,50.9,0.0
2023-05-20 01:00:00,14.64,12.16,6.17,43.23,0.2337
2023-05-20 02:00:00,0.0,12.91,6.61,51.34,0.0
2023-05-20 03:00:00,0.0,13.4,6.05,46.89,0.072
2023-05-20 04:00:00,0.0,14.25,5.79,45.89,0.0
2023-05-20 05:00:00,75.37,12.5,4.56,45.05,0.7922
2023-05-20 06:00:00,278.74,12.85,6.45,50.46,2.667
2023-05-20 07:00:00,416.71,16.06,4.47,54.09,4.3185
2023-05-20 08:00:00,496.17,15.61,4.38,55.21,5.1474
2023-05-20 09:00:00,655.25,18.47,4.91,57.83,6.8314
2023-05-20 10:00:00,761.33,17.89,6.51,57.55,7.758
2023-05-20 11:00:00,815.55,20.0,5.03,47.18,8.3612
2023-05-20 12:00:00,845.56,16.6,4.66,49.11,8.6802
2023-05-20 13:00:00,782.71,19.56,5.01,53.79,8.0653
2023-05-20 14:00:00,755.58,21.2,4.4,53.87,7.7293
2023-05-20 15:00:00,674.83,16.76,5.21,59.73,7.1027
2023-05-20 16:00:00,564.98,17.03,4.93,51.39,5.6541
2023-05-20 17:00:00,369.08,13.45,5.23,56.66,3.8476
2023-05-20 18:00:00,217.76,16.32,4.37,52.11,2.2958
2023-05-20 19:00:00,0.0,16.01,7.26,54.61,0.2729
2023-05-20 20:00:00,0.0,12.04,4.87,54.77,0.2974
2023-05-20 21:00:00,0.0,13.58,4.76,52.71,0.0
2023-05-20 22:00:00,0.0,12.49,4.49,47.94,0.0
2023-05-20 23:00:00,4.97,12.42,4.79,54.21,0.0
2023-05-21 00:00:00,0.0,13.35,6.24,55.87,0.3294
2023-05-21 01:00:00,0.0,12.87,6.46,53.19,0.0476
2023-05-21 02:00:00,6.47,11.85,5.2,38.84,0.1551
2023-05-21 03:00:00,0.0,14.27,4.6,51.77,0.0
2023-05-21 04:00:00,14.57,15.45,5.68,56.04,0.1507
2023-05-21 05:00:00,21.69,12.84,4.55,47.75,0.3969
2023-05-21 06:00:00,236.34,14.73,4.99,57.98,2.3036
2023-05-21 07:00:00,391.49,11.97,5.98,49.59,3.9496
2023-05-21 08:00:00,555.36,17.4,5.52,51.05,5.6864
2023-05-21 09:00:00,671.35,19.3,4.75,53.68,6.8681
2023-05-21 10:00:00,750.81,16.81,5.17,48.04,7.8373
2023-05-21 11:00:00,768.61,17.89,7.78,57.21,7.9075
2023-05-21 12:00:00,789.41,17.29,6.04,58.97,8.0109
2023-05-21 13:00:00,797.18,16.86,4.66,47.15,8.1743
2023-05-21 14:00:00,758.22,17.79,5.01,51.72,7.8273
2023-05-21 15:00:00,649.36,15.28,5.01,62.12,6.8451
2023-05-21 16:00:00,565.02,15.76,4.35,58.15,6.009
2023-05-21 17:00:00,391.61,13.7,4.69,44.58,4.052
2023-05-21 18:00:00,206.49,15.91,4.57,58.49,2.0339
2023-05-21 19:00:00,51.81,14.43,4.81,35.55,0.4052
2023-05-21 20:00:00,6.78,12.37,4.88,55.72,0.2462
2023-05-21 21:00:00,9.75,12.68,4.59,48.37,0.0368
2023-05-21 22:00:00,56.35,11.69,5.38,54.95,0.479
2023-05-21 23:00:00,0.0,14.12,4.51,53.89,0.0251
2023-05-22 00:00:00,0.0,11.04,5.47,53.15,0.2421
2023-05-22 01:00:00,12.78,13.3,4.81,55.41,0.0
2023-05-22 02:00:00,0.0,10.92,4.58,50.0,0.0887
2023-05-22 03:00:00,0.0,14.43,4.81,49.49,0.0
2023-05-22 04:00:00,0.0,15.5,5.13,57.13,0.0167
2023-05-22 05:00:00,52.28,16.32,4.43,52.51,0.6627
2023-05-22 06:00:00,210.32,17.87,4.52,49.63,2.3456
2023-05-22 07:00:00,354.7,16.29,5.05,51.59,3.5912
2023-05-22 08:00:00,528.25,18.9,4.69,51.16,5.524
2023-05-22 09:00:00,641.41,20.29,5.15,50.75,6.5704
2023-05-22 10:00:00,780.67,15.28,5.95,54.7,8.1706
2023-05-22 11:00:00,837.07,16.62,4.34,48.13,8.8367
2023-05-22 12:00:00,810.83,14.93,5.06,60.09,8.3282
2023-05-22 13:00:00,811.23,19.94,6.25,53.6,8.3925
2023-05-22 14:00:00,707.4,14.51,4.6,43.3,7.3945
2023-05-22 15:00:00,657.99,13.49,5.42,53.86,7.0605
2023-05-22 16:00:00,564.09,14.23,4.86,47.83,5.9454
2023-05-22 17:00:00,431.25,12.22,4.49,52.34,4.5102
2023-05-22 18:00:00,221.14,15.47,5.34,51.72,2.4264
2023-05-22 19:00:00,99.16,11.98,6.19,55.87,0.9581
2023-05-22 20:00:00,0.0,10.04,4.55,55.81,0.0
2023-05-22 21:00:00,0.0,12.72,4.31,53.59,0.0
2023-05-22 22:00:00,21.29,12.36,4.49,62.03,0.1296
2023-05-22 23:00:00,50.13,8.29,6.12,48.86,0.1246
2023-05-23 00:00:00,14.8,10.69,4.69,59.15,0.0799
2023-05-23 01:00:00,0.0,12.07,4.88,59.29,0.0
2023-05-23 02:00:00,0.0,11.8,4.74,54.01,0.1141
2023-05-23 03:00:00,0.0,12.34,6.46,54.61,0.0
2023-05-23 04:00:00,3.88,15.98,5.47,57.07,0.0
2023-05-23 05:00:00,64.08,18.63,4.52,50.74,0.6307
2023-05-23 06:00:00,216.2,14.49,5.54,49.79,2.3677
2023-05-23 07:00:00,414.76,13.25,4.34,50.05,4.3695
2023-05-23 08:00:00,561.23,16.15,5.18,53.78,5.8672
2023-05-23 09:00:00,706.2,17.63,4.58,49.97,7.4026
2023-05-23 10:00:00,771.79,17.61,4.7,48.71,8.0215
2023-05-23 11:00:00,860.09,19.24,4.49,47.14,8.7088
2023-05-23 12:00:00,842.27,22.54,4.84,47.4,8.7622
2023-05-23 13:00:00,819.78,14.59,4.48,49.12,8.2539
2023-05-23 14:00:00,799.62,16.7,4.28,49.23,8.3964
2023-05-23 15:00:00,648.51,20.32,6.42,52.86,6.6725
2023-05-23 16:00:00,642.21,15.57,5.84,48.44,6.8509
2023-05-23 17:00:00,424.05,17.47,4.88,54.78,4.3332
2023-05-23 18:00:00,260.8,16.38,4.42,62.16,2.6235
2023-05-23 19:00:00,90.58,16.81,4.65,58.57,0.7701
2023-05-23 20:00:00,56.31,17.44,5.69,47.01,0.4206
2023-05-23 21:00:00,23.78,13.66,4.75,50.82,0.2235
2023-05-23 22:00:00,0.0,9.03,5.82,45.97,0.0
2023-05-23 23:00:00,42.1,10.82,4.67,53.29,0.3382
2023-05-24 00:00:00,0.0,16.68,4.92,53.43,0.0
2023-05-24 01:00:00,3.21,9.58,5.76,53.03,0.1892
2023-05-24 02:00:00,0.0,13.7,4.85,46.91,0.0
2023-05-24 03:00:00,15.79,8.16,4.66,48.91,0.2288
2023-05-24 04:00:00,0.0,11.1,4.88,56.94,0.0
2023-05-24 05:00:00,84.8,16.3,6.56,54.14,0.9296
2023-05-24 06:00:00,247.46,15.38,6.32,47.82,2.5305
2023-05-24 07:00:00,476.62,15.33,4.41,45.74,5.0668
2023-05-24 08:00:00,622.71,15.18,4.79,51.8,6.5638
2023-05-24 09:00:00,684.13,13.43,5.58,51.55,7.3392
2023-05-24 10:00:00,773.99,19.29,4.25,45.73,7.8176
2023-05-24 11:00:00,816.1,17.64,4.56,50.62,8.2744
2023-05-24 12:00:00,879.17,15.26,4.28,49.74,9.0758
2023-05-24 13:00:00,817.44,18.26,6.87,49.22,8.4116
2023-05-24 14:00:00,759.43,19.07,5.98,50.02,7.8536
2023-05-24 15:00:00,712.1,17.03,4.34,53.53,7.2541
2023-05-24 16:00:00,547.09,17.04,4.67,52.61,5.6752
2023-05-24 17:00:00,417.73,16.16,5.43,58.44,4.2977
2023-05-24 18:00:00,208.55,13.89,4.53,53.15,2.1382
2023-05-24 19:00:00,102.92,14.64,5.29,56.18,1.0706
2023-05-24 20:00:00,58.23,15.28,4.59,45.54,0.8301
2023-05-24 21:00:00,21.64,15.25,5.82,52.92,0.3434
2023-05-24 22:00:00,43.85,14.29,4.42,50.3,0.6147
2023-05-24 23:00:00,0.0,11.06,5.12,55.78,0.0544
2023-05-25 00:00:00,7.09,13.76,4.95,53.28,0.3383
2023-05-25 01:00:00,0.0,13.53,4.39,59.88,0.1335
2023-05-25 02:00:00,0.0,11.47,5.45,47.35,0.0
2023-05-25 03:00:00,23.17,12.44,4.5,48.45,0.3524
2023-05-25 04:00:00,3.05,15.35,4.37,53.71,0.0825
2023-05-25 05:00:00,46.15,17.47,5.86,51.36,0.5687
2023-05-25 06:00:00,222.91,11.87,4.46,47.29,2.1212
2023-05-25 07:00:00,383.28,19.55,7.26,53.87,3.6969
2023-05-25 08:00:00,583.25,19.32,5.24,49.53,5.9508
2023-05-25 09:00:00,749.35,18.01,8.54,54.26,7.4396
2023-05-25 10:00:00,817.18,17.61,5.42,43.51,8.5189
2023-05-25 11:00:00,774.36,19.17,4.24,50.54,7.9463
2023-05-25 12:00:00,892.45,17.21,5.99,52.79,9.4947
2023-05-25 13:00:00,859.33,18.03,8.29,52.85,8.8889
2023-05-25 14:00:00,729.95,15.14,4.87,55.5,7.6915
2023-05-25 15:00:00,678.34,14.13,5.6,50.79,7.1652
2023-05-25 16:00:00,601.37,21.66,5.1,54.25,6.1059
2023-05-25 17:00:00,441.23,16.39,4.34,51.66,4.5818
2023-05-25 18:00:00,223.08,15.9,4.4,55.67,2.3036
2023-05-25 19:00:00,106.85,14.65,4.28,44.32,0.7547
2023-05-25 20:00:00,0.0,12.34,5.73,38.99,0.1683
2023-05-25 21:00:00,0.0,12.76,5.23,58.28,0.1698
2023-05-25 22:00:00,34.14,13.08,4.21,49.16,0.4872
2023-05-25 23:00:00,0.55,12.2,5.5,43.49,0.0191
2023-05-26 00:00:00,0.0,11.17,4.3,51.06,0.0
2023-05-26 01:00:00,26.68,13.74,6.37,49.27,0.1087
2023-05-26 02:00:00,29.24,13.45,7.14,53.71,0.1181
2023-05-26 03:00:00,39.3,14.34,4.19,54.32,0.3207
2023-05-26 04:00:00,26.23,15.58,5.0,49.77,0.3027
2023-05-26 05:00:00,127.45,14.56,4.92,56.5,1.3837
2023-05-26 06:00:00,290.48,15.34,4.53,45.81,2.9398
2023-05-26 07:00:00,438.32,19.42,7.92,40.11,4.2855
2023-05-26 08:00:00,576.26,15.29,4.71,52.6,5.8865
2023-05-26 09:00:00,684.85,14.05,4.27,50.57,7.1306
2023-05-26 10:00:00,744.02,19.38,5.84,42.39,7.3731
2023-05-26 11:00:00,806.37,17.31,4.91,54.91,8.339
2023-05-26 12:00:00,845.05,16.52,5.09,43.37,8.9789
2023-05-26 13:00:00,842.27,20.34,4.7,51.3,8.4591
2023-05-26 14:00:00,823.62,17.98,4.88,55.69,8.7852
2023-05-26 15:00:00,690.71,15.27,4.73,53.14,7.0703
2023-05-26 16:00:00,603.68,21.04,4.81,52.86,6.0989
2023-05-26 17:00:00,462.73,13.23,4.29,49.49,4.9176
2023-05-26 18:00:00,261.55,15.5,4.96,52.7,2.7079
2023-05-26 19:00:00,112.85,11.12,4.63,54.4,0.9368
2023-05-26 20:00:00,0.0,14.72,4.18,48.64,0.0375
2023-05-26 21:00:00,39.66,12.27,4.85,46.21,0.4285
2023-05-26 22:00:00,19.08,14.72,4.49,55.8,0.1592
2023-05-26 23:00:00,0.0,12.74,6.26,61.12,0.0108
2023-05-27 00:00:00,4.85,15.56,4.38,59.19,0.1166
2023-05-27 01:00:00,49.44,12.1,5.4,38.59,0.3869
2023-05-27 02:00:00,0.0,10.05,4.62,57.97,0.0804
2023-05-27 03:00:00,13.43,14.21,4.15,48.55,0.0487
2023-05-27 04:00:00,16.38,13.85,4.78,60.72,0.4014
2023-05-27 05:00:00,70.14,11.44,4.86,46.52,0.8955
2023-05-27 06:00:00,289.71,13.74,4.96,46.08,2.878
2023-05-27 07:00:00,393.95,15.16,5.76,51.47,4.2791
2023-05-27 08:00:00,559.68,20.47,5.11,49.71,5.7594
2023-05-27 09:00:00,728.59,19.39,4.29,49.96,7.5289
2023-05-27 10:00:00,795.03,17.76,5.65,56.43,8.1534
2023-05-27 11:00:00,829.55,19.69,5.97,57.9,8.4201
2023-05-27 12:00:00,870.46,14.78,5.32,47.0,9.02
2023-05-27 13:00:00,836.88,17.62,8.8,59.92,8.4728
2023-05-27 14:00:00,784.7,19.25,7.03,45.56,7.7467
2023-05-27 15:00:00,716.03,18.31,6.32,48.7,7.2563
2023-05-27 16:00:00,556.63,16.28,6.44,64.38,5.6641
2023-05-27 17:00:00,436.97,16.55,5.44,53.57,4.3539
2023-05-27 18:00:00,265.02,16.53,5.8,48.43,2.8273
2023-05-27 19:00:00,53.67,15.06,4.43,53.04,0.5947
2023-05-27 20:00:00,0.0,16.08,4.64,55.25,0.0
2023-05-27 21:00:00,47.05,14.37,4.28,53.4,0.4437
2023-05-27 22:00:00,11.54,14.28,4.28,58.12,0.1538
2023-05-27 23:00:00,0.0,16.38,4.45,47.39,0.0
2023-05-28 00:00:00,0.0,14.69,4.69,48.31,0.0
2023-05-28 01:00:00,0.0,16.62,4.27,47.13,0.1795
2023-05-28 02:00:00,46.84,12.09,4.18,47.43,0.4754
2023-05-28 03:00:00,0.0,10.73,5.29,51.79,0.0405
2023-05-28 04:00:00,39.21,14.25,4.54,46.26,0.4348
2023-05-28 05:00:00,117.78,14.8,5.81,53.03,1.0094
2023-05-28 06:00:00,294.18,18.95,4.84,54.74,2.91
2023-05-28 07:00:00,400.89,14.55,4.81,45.47,4.1745
2023-05-28 08:00:00,611.25,17.37,4.22,48.43,6.2691
2023-05-28 09:00:00,690.46,18.96,4.31,49.03,6.9011
2023-05-28 10:00:00,813.99,18.83,4.45,50.48,8.3922
2023-05-28 11:00:00,817.77,18.59,4.7,50.76,8.4729
2023-05-28 12:00:00,865.8,19.75,5.09,56.11,8.7827
2023-05-28 13:00:00,852.76,21.09,6.07,56.48,8.8114
2023-05-28 14:00:00,783.48,21.7,4.49,47.54,8.0181
2023-05-28 15:00:00,712.64,18.22,4.53,55.04,7.3777
2023-05-28 16:00:00,575.13,15.9,4.57,58.46,5.8858
2023-05-28 17:00:00,421.49,19.88,6.02,57.63,4.2758
2023-05-28 18:00:00,328.21,13.88,6.66,52.6,3.5531
2023-05-28 19:00:00,138.69,18.84,7.06,51.31,1.2037
2023-05-28 20:00:00,0.0,17.22,4.79,44.56,0.0
2023-05-28 21:00:00,17.05,16.89,4.34,49.52,0.1149
2023-05-28 22:00:00,0.0,14.8,4.71,44.11,0.0
2023-05-28 23:00:00,0.0,8.91,4.68,57.28,0.0
2023-05-29 00:00:00,31.01,11.13,4.23,50.13,0.4057
2023-05-29 01:00:00,0.0,13.92,5.17,51.02,0.0362
2023-05-29 02:00:00,27.81,12.26,5.22,48.36,0.2954
2023-05-29 03:00:00,0.0,13.45,4.63,44.4,0.0
2023-05-29 04:00:00,0.0,15.93,4.83,55.01,0.1225
2023-05-29 05:00:00,125.25,15.09,4.48,53.96,1.4822
2023-05-29 06:00:00,302.9,13.77,5.12,56.12,3.1207
2023-05-29 07:00:00,421.14,18.75,4.18,42.69,4.3751
2023-05-29 08:00:00,609.14,18.73,4.88,58.04,6.2054
2023-05-29 09:00:00,707.91,17.83,4.2,50.82,7.1008
2023-05-29 10:00:00,754.04,20.23,4.1,55.34,7.4344
2023-05-29 11:00:00,840.47,19.29,4.66,38.27,8.773
2023-05-29 12:00:00,905.21,21.87,6.17,53.5,9.2855
2023-05-29 13:00:00,895.87,19.4,4.63,51.08,9.2195
2023-05-29 14:00:00,813.25,21.45,5.44,50.35,8.3977
2023-05-29 15:00:00,668.8,14.58,4.37,50.96,6.8467
2023-05-29 16:00:00,602.32,18.62,6.6,48.47,6.3105
2023-05-29 17:00:00,471.46,16.19,4.39,44.39,4.9331
2023-05-29 18:00:00,307.23,14.49,5.57,45.13,3.1369
2023-05-29 19:00:00,136.51,17.75,4.26,51.58,1.0591
2023-05-29 20:00:00,10.9,16.48,9.39,58.01,0.0
2023-05-29 21:00:00,0.0,10.07,5.6,56.98,0.258
2023-05-29 22:00:00,0.0,15.04,7.9,52.6,0.2528
2023-05-29 23:00:00,0.0,14.5,6.01,49.01,0.0
2023-05-30 00:00:00,10.19,11.93,4.74,61.64,0.0
2023-05-30 01:00:00,5.58,11.81,5.6,54.73,0.2542
2023-05-30 02:00:00,16.73,10.6,4.72,54.3,0.1648
2023-05-30 03:00:00,0.0,13.58,5.02,44.66,0.0
2023-05-30 04:00:00,19.35,14.52,4.21,52.6,0.0165
2023-05-30 05:00:00,180.09,17.19,7.33,45.13,1.6708
2023-05-30 06:00:00,293.0,16.91,5.39,61.73,3.2204
2023-05-30 07:00:00,448.84,15.03,4.14,47.12,4.7047
2023-05-30 08:00:00,601.16,18.35,5.63,48.29,5.9026
2023-05-30 09:00:00,769.32,17.99,4.88,48.08,7.8036
2023-05-30 10:00:00,764.48,17.1,5.04,49.47,8.1237
2023-05-30 11:00:00,854.89,16.09,5.23,54.68,8.8987
2023-05-30 12:00:00,842.93,20.62,4.28,51.34,8.3673
2023-05-30 13:00:00,832.39,20.17,5.18,51.53,8.3874
2023-05-30 14:00:00,793.71,20.09,5.99,54.92,8.0766
2023-05-30 15:00:00,748.77,17.04,5.05,43.74,7.8685
2023-05-30 16:00:00,645.92,18.22,4.34,55.06,6.6197
2023-05-30 17:00:00,464.13,14.4,5.64,52.0,5.0447
2023-05-30 18:00:00,279.35,14.4,6.21,47.81,2.9513
2023-05-30 19:00:00,193.23,15.67,7.11,51.98,1.6607
2023-05-30 20:00:00,0.0,15.4,8.31,51.89,0.0802
2023-05-30 21:00:00,0.0,11.0,7.42,38.2,0.0
2023-05-30 22:00:00,0.0,11.66,5.38,58.2,0.0
2023-05-30 23:00:00,41.88,12.75,4.33,57.37,0.4985
2023-05-31 00:00:00,29.05,15.46,5.46,44.67,0.2643
2023-05-31 01:00:00,72.53,12.02,4.06,47.42,0.7932
